idVaga,NomeVaga,Cidade,Salario,QuantidadeVaga,DataPesquisa,Perfil,Descricao,Empresa,DataPubli
v1943791,Analista de Modelagem Sênior,Rio de Janeiro,Salário a combinar,1,2019-08-23,Sênior,Prérequisito:Graduação em Estatística Matemática Atuária ou Engenharia.Experiência com Bancos de DadosDomínio dos indicadores de performance de carteira e indicadores de performance de modelos estatísticos (árvore de decisão e regressão logística) de scoring.Vivência com ferramenta SAS e Modelos de segmentação Excel Avançado Programação SAS ou SQL.Necessário experiência com Modelagem.Atividades:Elaborar/acompanhar modelos estatísticos de risco oportunidade e perfil para operadora de saúdeGerar Leads para açõesOtimizar política de retenção e fidelizaçãoTratar as bases de dados e compilar informações. Oferecemos: Salário compatível com o mercado + benefícios.,Confidencial,Há 3 dias
v1929136,Cientista de Dados (Analista de Dados),Uberlândia,Salário a combinar,1,2019-08-23,Pleno,Requisitos:• Superior em Estatística Matemática Análise de Sistemas  Sistemas de Informação Ciência da Computação Gestão da Informação ou áreas correlatas • Experiência em banco de dados – SQL e com modelagem estatística (Machine Learning)• Experiência em linguagens de programação (preferencialmente  R e Python).• Experiência em tratamento manipulação e qualificação de dados. * Todas as vagas do Martins são também disponibilizadas para Pessoas com Deficiência,Martins S/A,24/07/2019
v1887851,Bolsista Programa Inova Talentos - IEL / CNPq,Osasco,Salário a combinar,3,2019-08-23,Sênior,Mestres com interesse em atuar com novos modelos estatísticos Conhecimento técnico: Capacitado em modelos estatísticos avançados e na análise de grandes volumes de dados. Conhecimento em linguagem de programaçãoPreferencia para quem atuou com SQL ou SASCarga horária de acordo com o plano de atividades acordado com o Tutor do Projeto. Duração: 12 meses. Valor da bolsa: R$3.00000 para MESTRES com no máximo 5 (cinco) anos de titulação. Local: Osasco SP,IEL /SP - Inova Talentos,11/07/2019
v1935530,Atuário Sênior,São Paulo,R$ 8.000,1,2019-08-23,Sênior,Atividades a serem desenvolvidasGeração de bases de dados utilizando modelos estatísticosSuporte a demais analistas quanto a programação e geração de informaçãoDesenvolvimentos de indicadores para a diretoria e presidênciaParticipação nos projetos do departamento incluindo especificações técnicas para a área de sistemasDar suporte a Gerência Técnica em treinamentosDesenvolvimento de Estudos técnicos de aderênciaSimulação de cenários e projeção de resultados das carteiras dos produtos que atuamos.Competências e experiências desejadasProfundo conhecimento de analises e checagem de bases de dadosConhecimento nos sistemas SPSS SQL Power BI e VBA avançados (nivel programador).Excel avançado (será aplicado teste prático)Conhecimento avançado em Power PointConhecimento em projeção financeiras e estatísticasDesejável vivencia no ramo da SaúdeGraduação em Estatística Ciências Atuariais Matemática ou áreas correlatas. Oferecemos:Convênio com faculdades.,Qualicorp São Paulo,05/08/2019
v1940054,Analista de Cadastros (Temporário),Minas Gerais,Salário a combinar,1,2019-08-23,Júnior/Trainee,Requisitos:Formação superior completa em Estatística Geografia Administração ou áreas afinsNecessário experiência com gestão de cadastros gestão de informações georeferenciadas geração de mapas gerenciamento de dados de múltiplas fontes e baseVivência no desenvolvimento e monitoramento de indicadores socioeconômicosVivência com gestão georadar de pessoas animais e espaçoDesejável conhecimento em Direitos Humanos para emergênciasCapacidade de lidar com tratamento de dados por meio de softwares estatísticosDomínio do pacote Office.,Confidencial,13/08/2019
v1938704,Coordenador de Data Science,Rio de Janeiro,Salário a combinar,1,2019-08-23,Supervisão/Coordenação,"Atribuições do cargo/ dia a dia da função: Estruturar a coordenação de Data Science (Equipe ferramentas e processos) Coordenar equipe Relacionar e analisar dados usando técnicas estatísticas desenvolvendo modelos implementando soluções de apoio às áreas de negócio Reconhecimento das ""Gap analisys"" do negócio Contribuição aos engenheiros de dados (DW) na construção de novas visões dos bancos Geração de ""insights"" para a empresa através da mastigação dos dados. Conhecimentos específicos/ experiência:  Conhecimento em Marketing Digital (pós graduação). Sólida experiência em técnicas de Mining e Machine learning com aplicações práticas no mundo digital. Sólidos conhecimentos em Data Mining e modelagem estatística (RSPSSSAS). Habilidade de trabalhar com grandes volumes de dados (SQL) de diversas fontes (estruturadas ou não). Habilidade de prototipar análises estatísticas modelando algoritmos em soluções ""data drive"". Contato e colaboração e com as demais áreas da empresa (técnicas ou não). Habilidade de analisar criticamente o detalhe das informações sem perder a perspectiva do todo (Big Picture). Hands on goforit ética curiosidade intelectual e capacidade de trabalho em grupo Conhecimento de tecnologia de Big Data e Cloud Computing. Formação superior preferencialmente em Estatística Ciência da Computação e áreas afins. Local de trabalho:Centro Rio de Janeiro",Confidencial,09/08/2019
v1939413,Coordenador de Data Science,Rio de Janeiro,Salário a combinar,1,2019-08-23,Supervisão/Coordenação,"Atribuições do cargo/ dia a dia da função: Estruturar a coordenação de Data Science (Equipe ferramentas e processos) Coordenar equipe Relacionar e analisar dados usando técnicas estatísticas desenvolvendo modelos implementando soluções de apoio às áreas de negócio Reconhecimento das ""Gap analisys"" do negócio Contribuição aos engenheiros de dados (DW) na construção de novas visões dos bancos Geração de ""insights"" para a empresa através da mastigação dos dados. Conhecimentos específicos/ experiência:  Conhecimento em Marketing Digital (pós graduação). Sólida experiência em técnicas de Mining e Machine learning com aplicações práticas no mundo digital. Sólidos conhecimentos em Data Mining e modelagem estatística (RSPSSSAS). Habilidade de trabalhar com grandes volumes de dados (SQL) de diversas fontes (estruturadas ou não). Habilidade de prototipar análises estatísticas modelando algoritmos em soluções ""data drive"". Contato e colaboração e com as demais áreas da empresa (técnicas ou não). Habilidade de analisar criticamente o detalhe das informações sem perder a perspectiva do todo (Big Picture). Hands on goforit ética curiosidade intelectual e capacidade de trabalho em grupo Conhecimento de tecnologia de Big Data e Cloud Computing. Formação superior preferencialmente em Estatística Ciência da Computação e áreas afins. Local de trabalho:Centro Rio de Janeiro",Confidencial,12/08/2019
v1943684,Consultor Data Science - Júnior,São Paulo,Salário a combinar,1,2019-08-23,Júnior/Trainee,Funções:          Tratamento estatístico de dados (data mining).          Modelagem preditiva mediante técnicas de machine learning e data science          Modelagem de eventos temporais (séries temporais modelos ARIMA).          Desenvolvimento de modelos de simulação (Monte Carlo).          Revisão e validação de modelos de rating e scoring RAROC e parâmetros de risco.          Apoio matemático ao negócio: desenvolvimento de algoritmos estatística e probabilidade.          Projetos de I+D (Pesquisa e desenvolvimento).  Requisitos:         Estudantes com formação em Julho de 2019 nos cursos: Matemática Física Estatística Engenharia ou outros estudos com forte componente quantitativo.         Também valorizamos conhecimento de técnicas de modelagem (logit GLM séries temporais árvores de decisão clustering etc.) linguagens de programação estatística (SAS R Python Matlab etc) e ferramentas de plataformas de Big Data (Hadoop MongoDB Cassandra Pig Hive etc.)          Valorizamos a realização de estudos específicos de pósgraduação em especial Data Science Finanças Quantitativas ou similar         Alto nível de inglês e conhecimento de outros idiomas.         Disponibilidade para viajar.Outros aspectos: sólida trajetória acadêmica dinamismo vontade de superação capacidade de trabalho Maturidade responsabilidade e facilidade de integração em equipes de trabalho multidisciplinar.Vaga disponível para PCD's,MANAGEMENT SOLUTIONS,Há 3 dias
v1945123,Analista de Planejamento e Analytics,Fortaleza,Salário a combinar,1,2019-08-23,Pleno,REQUISITOSEnsino superior completo em Estatística Engenharias Economia Administração Ciência ou Engenharia da Computação e afinsConhecimento em Alteryx R Python Tableau e Power BI serão diferenciais.Informática Avançada. ATIVIDADESRealizar análises de performance operacionalColaborar na construção de testes piloto x controle para aprimoramento das políticas de cobrançaTrabalhar com banco de dadosElaborar M.I.S operacionais e gerenciaisAtuar como suporte na construção de modelos estatísticos e estratégiasEntre outras atividades.,Fortbrasil,Ontem
v1934085,Analista de Sucesso do Cliente,Duque de Caxias,Salário a combinar,1,2019-08-23,Júnior/Trainee,* Requisitos: Ensino superior completo em Matemática Estatística Engenharia de Produção Administração ou áreas afins  Experiência e certificação sobre ferramente Power BI e Hubsopt Domínio do sistema ERP e CRM Domínio da matemática e indicadores Domínio Pacote Office (Word Excel Power point). * Atividades/Atribuições: Operar o sistema CRM Analisas e avaliar dados para subsidiar a construção de estratégias Elaboração de controle  e análises de indicadores Pesquisas estatísticas Acompanhamento e desenvolvimento de projetos e processos Aplicação de métodos quantitativas.,Unigranrio,02/08/2019
v1930426,Analista de Business Intelligence,São Paulo,Salário a combinar,1,2019-08-23,Pleno,Local de trabalho: Brooklin zona sul de São PauloHorário: 8h30 às 18h18Funções:Realizar o desenvolvimento de ETL e atuar na construção de Relatórios e Dashboards utilizando o software de Business Intelligence Microsoft Power BI.Implementar prestar suporte e efetuar manutenção em relatórios desenvolvidos em sua área de atuação. Requisitos:Superior completo em Tecnologia da Informação Economia Administração Finanças Estatística Atuarial ou Marketing.Conhecimentos em estatística matemática ou atuarial. Ter trabalhado em empresas do setor de saúde com sistemas de BI. PowerBI Tableau QlikView ou Microstrategy.,Confidencial,25/07/2019
v1931364,Pesquisador,Campinas,Salário a combinar,1,2019-08-23,Sênior,Experiência em desenvolvimento/validação analítica e estatística. Conhecimento em RDC 166 para realização de testes para validação.Implementação para os Guias de Impureza Caracterização.Estruturação de laboratório DA/validação.,CENTROFLORA,29/07/2019
v1933222,Cientista de Dados,São Paulo,Salário a combinar,1,2019-08-23,Sênior,Objetivo Entender as necessidades junto as áreas de negócio Pesquisar e criar modelos estatísticos avançados para análise dos dados utilizando as melhores técnicas Analisar processos obtendo insights relevantes Estar em constante aperfeiçoamento e sempre uptodate com as novas tecnologias Apresentar os resultados de forma clara para toda organizaçãoResponsabilidades Apoiar o desenvolvimento da estratégia de dados da companhia Identificar fontes de dados e conjuntos relevantes para as necessidades de negócios coletar grandes conjuntos de dados e variáveis estruturados e não estruturados Realizar experimentos analíticos metodicamente para ajudar a resolver as questões relevantes causando impacto em todos os domínios e áreas envolvidas Desenvolver e utilizar algoritmos e modelos para atuar com grandes volumes de dados executar análise desses dados a fim de aprimorar os modelos e obter máxima uniformidade e precisão das informações Analisar tendências e padrões com objetivo claro Implementar os modelos analíticos em produção em colaboração com as áreas de TI Propor e implementar processos de melhoria contínua nos modelos disponibilizadosSkill e qualificações Formação em estatística matemática aplicada tecnologia ou áreas correlatas +5 anos de experiência atuando como Cientista de Dados Linguagens de programação para análise e manipulação de dados (Python SAS R e SQL) Data mining matemática e análise estatística para construção de modelos avançados Experiência em modelos preditivos e reconhecimento de padrões Infraestrutura de Big Data (Hadoop MapReduce e Spark) Machine Learning Boa comunicação Inglês avançadoDiferenciais PósGraduação em Big Data Ciência de Dados ou Estatística Conhecimento em Seguros,ALLIANZ SEGUROS,31/07/2019
v1936447,Analista de BI Júnior,Brasília,Salário a combinar,1,2019-08-23,Júnior/Trainee,ATIVIDADESIdentificar padrões nos dados armazenadosEfetuar negociação com usuáriosElaborar cronograma do projeto e relatórios gerenciaisElaborar documentos de requisitos  Elaborar documentos do projeto de B.I.Definir as melhores práticas para extração e consolidação de informações estatísticas e gerenciaisCriar aplicações para análise e extração de dadosEfetuar modelagem desenvolvimento e manutenção de processos de ETLEfetuar o desenvolvimento e manutenção de Data WarehousesCriar aplicações de B.I. relatórios painéis consultas gráficos que apresentem informações estatísticas e gerenciaisAtuar com modelagem desenvolvimento e manutenção de soluções OLAP PERFIL PROFISSIONAL Ensino Superior completo ou cursando na área de tecnologia da informaçãoExperiência com desenvolvimento/manutenção de soluções de relatórios/consultas gerenciais ou estatísticasExperiência com transformação de dados (manipulação de dados) para apresentação a usuários finais.Conhecimento em algum Sistema Gerenciador de Banco de Dados – SGBD. Exemplo: Oracle MS SQL Server PortGreSQL My SQL.Conhecer ferramentas de SQL (Conexão de dados execução de consultas manipulação de dados)Conhecer ferramentas de conexão de dados: OBDC ou JDBC ou ADO.,CENTRAL IT,06/08/2019
v1898062,Analista de Dados - BI / Analytics,Niterói,Salário a combinar,1,2019-08-23,Sênior,Prérequisitos: Formação em Estatística Tecnologia da Informação ou Ciência da Computação Pacote Office avançado Fluência em estatística Experiência de programação e familiaridade com sistemas de dados Conhecimentos de Linguagem de Programação em R e SQL Conhecimento de ferramenta de BI Inglês nível avançado para leitura. Principais atribuições: Análise dos resultados quantitativos e qualitativos Definição de plano amostral para estudos Desenvolvimento validação calibração e atualização de modelos preditivos Elaboração de relatórios dashboards e análise de indicadores Elaboração de apresentação para os diferentes níveis de gestão da organização. Local de trabalho: NiteróiSalário + Benefícios: PS+PO+ VT+ TR+ PP+ SVCLT 44 horas semanais,Confidencial,27/05/2019
v1929146,Consultor de Risco Operacional,Belo Horizonte,Salário a combinar,1,2019-08-23,Pleno,ATRIBUIÇÕES: Gerar relatórios gerenciais para a alta administração Gerar as informações rotineiras requisitadas Garantir a qualidade das bases de dados disponibilizados Efetuar os estudos solicitados pela alta administração Analisar os riscos não financeiros dos novos produtos/modalidades de novos processos organizacionais e os impactos das mudanças da legislação Efetuar projeções de perdas operacionais socioambientais e cibeméticas. REQUISITOS: Formação superior na área de exatas (Economia Estatística Ciências atuariais Contabilidade Administração Engenharia etc) Domínio na matemática financeira Estatística mercado financeiro produtos bancários Pacote Office Excel Avançado Experiência em gerenciamento de riscos não financeiros controles internos e auditoria.,Grupo SELPE,07/08/2019
v1918393,Bolsista Programa Inova Talentos - IEL / CNPq,Osasco,Salário a combinar,5,2019-08-23,Sênior,Mestres e Doutores em: Matemática Aplicada Estatística e áreas afinsComo utilizar métodos analíticos para gerar vantagem competitiva em uma organização inserida em um ambiente altamente competitivo Conhecimento técnico: Capacitado em técnicas e ferramentas para o tratamento de grande volumes de dados. Ferramentas Estatística (SAS SQL R SPSS Stata)Carga horária de acordo com o plano de atividades acordado com o Tutor do Projeto. Duração: 12 meses. Valor da bolsa: R$3.00000 para MESTRES com no máximo 5 (cinco) anos de titulação.R$4.50000 para DOUTORES com no máximo 5 (cinco) anos de titulação.  Local: Osasco SP,IEL /SP - Inova Talentos,24/07/2019
v1927834,Analista de Planejamento de Trafego - Call Center,Belo Horizonte,Salário a combinar,1,2019-08-23,Pleno,Principais atividades:Atuar na construção do projeto de telefonia do Grupo OncoclínicasRealizar o dimensionamento de pessoalSerá responsável pela criação dos indicadores da áreaRealizar a gestão de filas (real time) e dimensionamento das escalas de atendimentoConstrução e análises de relatórios report's operacionais e gestão de KPI'sApoio ao time de gestão na elaboração do plano de ação. Critérios:Formação superior completo em Estatística Ciências Atuariais Ciência da Computação Engenharia e áreas afins.Experiência e habilidade com trafego de call centerNecessário excel/VBA avançadoNecessário experiência em áreas de Contact CenterNecessário conhecimento das principais técnicas estatísticas (teoria das filas)Diferencial Analytics SAS SQL.,Oncoclínicas do Brasil Serviços Médicos,14/08/2019
v1919598,Analista BI SR,São Caetano do Sul,Salário a combinar,1,2019-08-23,Sênior,Requisitos:Formação superior completa em Engenheira Estatística Matemática Ciências da Computação ou áreas correlatas.Desejável Especialização em Ciência de Dados e Big Data.Imprescindível experiência em implantação de projetos de BI modelagem relacional/multidimensional e desenho de processos de negócio.Imprescindível experiência em ferramentas de Integração de dados (preferencialmente Alteryx) linguagens de manipulação de dados (SQL) e ferramentas de visualização e análise de dados (preferencialmente Tableau).Desejável experiência em desenvolvimento e aplicação de modelos estatísticos (R Python SAS).Desejáveis conhecimentos em Machine Learning e plataforma Hadoop e conhecimento em metodologias ágeis como Kanban e Scrum.Atividades:Será o ponto focal de contato com as áreas de negócio mapeando as necessidades de informação e transformando em solução analítica.Desenvolver processos de ETL e integração de dados em Alteryx utilizando melhores práticas de modelagem de BI. Dashboards e análises em Tableau que atendam a gestão das áreas de negócios definido o melhor design em visualização.Suportar e definir processos de Governança de Dados planejamento e definição de estratégia para estruturação de Data Lake e soluções de Big Data Inteligência Artificial e Machine Learning.Desenvolver modelos estatísticos para exploração dos dados de diversas origens gerando insights e identificando oportunidades de melhoria nos processos e nos resultados.Local de trabalho:  São Caetano do SulSP.,Manserv,05/07/2019
v1930224,Analista de Assistência ao Cliente,Belo Horizonte,Salário a combinar,1,2019-08-23,Pleno,ATRIBUIÇÕES: Responsável pelo planejamento e monitoramento das informações incluindo criação de reports de resultados visando uma gestão eficaz dos indicadores da Assistência a Clientes Desenvolver e aprimorar os relatórios de controles para tomadas de decisão Criar dashboards com visão 360 da base dos indicadores principais Suportar a criação e monitoramento de metas Implantar novos reports de resultado integrados à estratégia de MIS (Management Information System) e Núcleo de Planejamento do ASCLI Propor e monitorar os KPI´s de atendimento ao cliente (TMA ABS TO Volumetria Produtividade por HC Ocorrências de pane) Planejar e organizar as análises: semanal mensal trimestral e anual Participar da estratégia para aumentar a performance com base no cenário de chamadas e ocorrências (qualitativo e quantitativo) Acompanhar o financeiro da área (custos fixos e variáveis) e buscar oportunidades para ganhos em eficiência Estruturar ações de melhoria em parceria com as áreas internas (Financeiro Administrativo Agências etc) Realizar o mapeamento de processos para redesenho de sistemas.REQUISITOS: Experiência em análise financeira estatística criação de dashboards e apresentações de resultado. Superior em Engenharia estatística ou áreas afins Excel avançado (manipular confeccionar e automatizar rotinas) Conhecimento em SQL Conhecimento em Mekko Graphics Estatística / Matemática financeira Apresentações executivas no power point Inglês avançado BI (manutenção e geração de dados) Conhecimento em operações de call center ou relacionamento com o cliente,Grupo SELPE,25/07/2019
v1941288,Analista de Produtos Pleno,São Paulo,Salário a combinar,1,2019-08-23,Pleno,** TODAS AS NOSSAS POSIÇÕES TAMBÉM SÃO DESTINADAS A PESSOAS COM DEFICIÊNCIA** Responsável por elaborar e fazer a gestão da precificação dos produtos relacionados aos Riscos Patrimoniais com foco no aumento da produção e a rentabilidade da companhia através da seleção dos melhores riscos da otimização do prêmio a ser cobrado da fidelização dos clientes com as melhores margens e do monitoramento dos indicadores de desempenho internos (relatórios estatísticos) e externos (análises de mercado). ATIVIDADES:Gestão da TarifaDesenvolvimento de estudos e análises para avaliação (e implantação) de produtos em relação ao mercadoElaboração e desenvolvimento de relatórios gerenciais e dashboardsGestão e utilização de informações disponíveis nas bases de dados de negócioOrganização e consolidação de dadosCriação de KPI's (Key Performance Indicator)Análise de relatórios e identificação de oportunidades de negócios alinhados com a estratégia do GrupoAnálise de padrões de comportamento tendências simulações de cenários e revisõesModelagem REQUISITOS: Atuação no Mercado Segurador sobretudo nos ramos PatrimoniaisSuperior Completo em exatas: desejável Administração Engenharia Matemática ou EstatísticaPacote Office: Excel e Access avançadosSAS (programação mandatória)SAS Miner (desejável)Conhecimento em estatística extração e mineração (tratamento de base de dados e informações). BENEFÍCIOS:ValeRefeição Vale Alimentação ValeTransporte Assistência Médica Assistência Odontológica Seguro de Vida Seguro Decessos Previdência Privada Participação nos Lucros e Resultados Auxílio Creche / Babá Treinamentos Internos e Capacitações.,BRASILSEG,14/08/2019
v1939368,Analista de Dados,Rio de Janeiro,Salário a combinar,1,2019-08-23,Pleno,MISSÃO: Responsável por participar da consistência e validação de informações geradas pelos diversos sistemas legados e o Sislíder bem como dos paineis gerados pelo BI controlando e analisando a consistência de dados. Analisar diversas fontes de dados extraindo informações para guiar ações e medir resultados.  PRINCIPAIS RESPONSABILIDADES: Tratar bases de dados necessários à produção de informações oficiais do SeguroEstruturar o acesso às informações institucionais externas e internas de forma ágil e amigávelAnalisar a base de dados utilizada pela Gerência de Estudos Atuariais e Estatisticas (confiabilidade dos dados)Realizar pesquisas para identificação de oportunidades e desenvolvimento de soluções para melhoria resultados e incremento da tecnologia aplicada na área para divulgação e consolidação das informações oficiais Conhecimentos:  Utilização da software estatístico SAS Excel avançado e PowerBi nas rotinas e projetos da área Conhecimento do PowerBI,SEGURADORA LIDER,12/08/2019
