idVaga,NomeVaga,Cidade,Salario,QuantidadeVaga,DataPesquisa,Perfil,Descricao,Empresa,DataPubli
v1924375,Analista Atuarial Sênior,Rio de Janeiro,Salário a combinar,1,2019-08-12,Sênior,,Confidencial,16/07/2019
v1928345,Atuário Sr.,São Paulo,Salário a combinar,1,2019-08-12,Pleno,O que esperamos:Ensino Superior Completo em Estatística Ciências Atuariais ou áreas correlatas.Excel avançado.Necessário conhecimento em SAS.Desejável conhecimento em ResQ.Atividades: Cálculo de reservas/provisões de todos os ramos principalmente auto e vida (IBNP IBNR IBNER RVNE RVR). Testes de consistências para as provisões de prêmios e de sinistros salvados e resseguros. Composição de quadros estatísticos (376 377 378 420 e 423). Manipulação e modelagem de dados no software estatístico SAS (imprescindível). Contabilização das provisões técnicas do plano de contas contábil.Oferecemos:ValeTransporte.PLR.ValeRefeição.Vale Alimentação.Plano de Saúde e Odontológico.Auxílio Creche.Seguro de Vida.Local de trabalho: São Paulo Berrini.  Todas as nossas oportunidades também são destinadas a pessoas com deficiência.Está dentro do perfil listado Candidatese e venha fazer parte do nosso time!,Generali Brasil Seguros,23/07/2019
v1887851,Bolsista Programa Inova Talentos - IEL / CNPq,Osasco,Salário a combinar,3,2019-08-12,Sênior,Mestres com interesse em atuar com novos modelos estatísticos Conhecimento técnico: Capacitado em modelos estatísticos avançados e na análise de grandes volumes de dados. Conhecimento em linguagem de programaçãoPreferencia para quem atuou com SQL ou SASCarga horária de acordo com o plano de atividades acordado com o Tutor do Projeto. Duração: 12 meses. Valor da bolsa: R$3.00000 para MESTRES com no máximo 5 (cinco) anos de titulação. Local: Osasco SP,IEL /SP - Inova Talentos,11/07/2019
v1938704,Coordenador de Data Science,Rio de Janeiro,Salário a combinar,1,2019-08-12,Supervisão/Coordenação,"Atribuições do cargo/ dia a dia da função: Estruturar a coordenação de Data Science (Equipe ferramentas e processos) Coordenar equipe Relacionar e analisar dados usando técnicas estatísticas desenvolvendo modelos implementando soluções de apoio às áreas de negócio Reconhecimento das ""Gap analisys"" do negócio Contribuição aos engenheiros de dados (DW) na construção de novas visões dos bancos Geração de ""insights"" para a empresa através da mastigação dos dados. Conhecimentos específicos/ experiência:  Conhecimento em Marketing Digital (pós graduação). Sólida experiência em técnicas de Mining e Machine learning com aplicações práticas no mundo digital. Sólidos conhecimentos em Data Mining e modelagem estatística (RSPSSSAS). Habilidade de trabalhar com grandes volumes de dados (SQL) de diversas fontes (estruturadas ou não). Habilidade de prototipar análises estatísticas modelando algoritmos em soluções ""data drive"". Contato e colaboração e com as demais áreas da empresa (técnicas ou não). Habilidade de analisar criticamente o detalhe das informações sem perder a perspectiva do todo (Big Picture). Hands on goforit ética curiosidade intelectual e capacidade de trabalho em grupo Conhecimento de tecnologia de Big Data e Cloud Computing. Formação superior preferencialmente em Estatística Ciência da Computação e áreas afins. Local de trabalho:Centro Rio de Janeiro",Confidencial,Há 3 dias
v1930679,Assistente de Negócios,São Paulo,Salário a combinar,2,2019-08-12,Júnior/Trainee,Atividades:O profissional estará dedicado a dar apoio aos projetos executando análises para as soluções desenvolvidas no cliente.É importante que seja disciplinado e dedicado para cumprir os prazos das demandas com a qualidade requerida. Ele receberá demandas de um líder de área que acompanhará o desenvolvimento das atividades.Realizará análises de dados em excel bancos de dados ferramentas de análise estatística e apresentação em Power Point.  Perfil esperado:Desejável conhecimento de ferramentas de análise estatística Local de trabalho: Vila Olímpia SP,FALCONI Consultores de Resultado,Há 4 dias
v1934085,Analista de Sucesso do Cliente,Duque de Caxias,Salário a combinar,1,2019-08-12,Júnior/Trainee,* Requisitos: Ensino superior completo em Matemática Estatística Engenharia de Produção Administração ou áreas afins  Experiência e certificação sobre ferramente Power BI e Hubsopt Domínio do sistema ERP e CRM Domínio da matemática e indicadores Domínio Pacote Office (Word Excel Power point). * Atividades/Atribuições: Operar o sistema CRM Analisas e avaliar dados para subsidiar a construção de estratégias Elaboração de controle  e análises de indicadores Pesquisas estatísticas Acompanhamento e desenvolvimento de projetos e processos Aplicação de métodos quantitativas.,Unigranrio,02/08/2019
v1930426,Analista de Business Intelligence,São Paulo,Salário a combinar,1,2019-08-12,Pleno,Local de trabalho: Brooklin zona sul de São PauloHorário: 8h30 às 18h18Funções:Realizar o desenvolvimento de ETL e atuar na construção de Relatórios e Dashboards utilizando o software de Business Intelligence Microsoft Power BI.Implementar prestar suporte e efetuar manutenção em relatórios desenvolvidos em sua área de atuação. Requisitos:Superior completo em Tecnologia da Informação Economia Administração Finanças Estatística Atuarial ou Marketing.Conhecimentos em estatística matemática ou atuarial. Ter trabalhado em empresas do setor de saúde com sistemas de BI. PowerBI Tableau QlikView ou Microstrategy.,Confidencial,25/07/2019
v1927710,Analista Pleno de BI,São Paulo,Salário a combinar,1,2019-08-12,Pleno,RESPONSABILIDADES Analisar a performance dos negócios e buscar oportunidadesConduzir análises sobre a performance dos negócios e apresentar os resultados para os principais stakeholdersDesenhar desenvolver implementar e aprimorar relatórios e análisesContribuir na construção de modelos de segmentação de mercadoMediar as áreas de negócio financeiro e Inteligência de NegóciosParticipar de testes de hipóteses e experimentos controlados (pilotos testes A/B)Desenvolver processos e métodos para mensuração de ROI de marketing e trademarketing.CONHECIMENTOS ESPECÍFICOSSólida experiência na áreaConhecimentos específicos: • Perfil analítico e ótima capacidade de solucionar problemas demonstrando através da habilidade de estruturar e encontrar soluções analíticas que utilize dados solucionar os problemas • Capacidade de desenvolver dashboards • Técnico com conhecimento em modelagem de dados análises estatísticas e bases de dados • Excel: avançado • Linguagem R e outras linguagens estatísticas: intermediário/avançado Desejáveis ainda: conhecimento em SQL conhecimento em Qliksense ou outra ferramenta de BI e VBAFormação Acadêmica: Administração Economia Engenharia Estatística Matemática.Local de trabalho:Pinheiros SP SOMOS Educação,Confidencial,22/07/2019
v1931364,Pesquisador,Campinas,Salário a combinar,1,2019-08-12,Sênior,Experiência em desenvolvimento/validação analítica e estatística. Conhecimento em RDC 166 para realização de testes para validação.Implementação para os Guias de Impureza Caracterização.Estruturação de laboratório DA/validação.,CENTROFLORA,29/07/2019
v1933222,Cientista de Dados,São Paulo,Salário a combinar,1,2019-08-12,Sênior,Objetivo Entender as necessidades junto as áreas de negócio Pesquisar e criar modelos estatísticos avançados para análise dos dados utilizando as melhores técnicas Analisar processos obtendo insights relevantes Estar em constante aperfeiçoamento e sempre uptodate com as novas tecnologias Apresentar os resultados de forma clara para toda organizaçãoResponsabilidades Apoiar o desenvolvimento da estratégia de dados da companhia Identificar fontes de dados e conjuntos relevantes para as necessidades de negócios coletar grandes conjuntos de dados e variáveis estruturados e não estruturados Realizar experimentos analíticos metodicamente para ajudar a resolver as questões relevantes causando impacto em todos os domínios e áreas envolvidas Desenvolver e utilizar algoritmos e modelos para atuar com grandes volumes de dados executar análise desses dados a fim de aprimorar os modelos e obter máxima uniformidade e precisão das informações Analisar tendências e padrões com objetivo claro Implementar os modelos analíticos em produção em colaboração com as áreas de TI Propor e implementar processos de melhoria contínua nos modelos disponibilizadosSkill e qualificações Formação em estatística matemática aplicada tecnologia ou áreas correlatas +5 anos de experiência atuando como Cientista de Dados Linguagens de programação para análise e manipulação de dados (Python SAS R e SQL) Data mining matemática e análise estatística para construção de modelos avançados Experiência em modelos preditivos e reconhecimento de padrões Infraestrutura de Big Data (Hadoop MapReduce e Spark) Machine Learning Boa comunicação Inglês avançadoDiferenciais PósGraduação em Big Data Ciência de Dados ou Estatística Conhecimento em Seguros,ALLIANZ SEGUROS,31/07/2019
v1936447,Analista de BI Júnior,Brasília,Salário a combinar,1,2019-08-12,Júnior/Trainee,ATIVIDADESIdentificar padrões nos dados armazenadosEfetuar negociação com usuáriosElaborar cronograma do projeto e relatórios gerenciaisElaborar documentos de requisitos  Elaborar documentos do projeto de B.I.Definir as melhores práticas para extração e consolidação de informações estatísticas e gerenciaisCriar aplicações para análise e extração de dadosEfetuar modelagem desenvolvimento e manutenção de processos de ETLEfetuar o desenvolvimento e manutenção de Data WarehousesCriar aplicações de B.I. relatórios painéis consultas gráficos que apresentem informações estatísticas e gerenciaisAtuar com modelagem desenvolvimento e manutenção de soluções OLAP PERFIL PROFISSIONAL Ensino Superior completo ou cursando na área de tecnologia da informaçãoExperiência com desenvolvimento/manutenção de soluções de relatórios/consultas gerenciais ou estatísticasExperiência com transformação de dados (manipulação de dados) para apresentação a usuários finais.Conhecimento em algum Sistema Gerenciador de Banco de Dados – SGBD. Exemplo: Oracle MS SQL Server PortGreSQL My SQL.Conhecer ferramentas de SQL (Conexão de dados execução de consultas manipulação de dados)Conhecer ferramentas de conexão de dados: OBDC ou JDBC ou ADO.,CENTRAL IT,Há 6 dias
v1898062,Analista de Dados - BI / Analytics,Niterói,Salário a combinar,1,2019-08-12,Sênior,Prérequisitos: Formação em Estatística Tecnologia da Informação ou Ciência da Computação Pacote Office avançado Fluência em estatística Experiência de programação e familiaridade com sistemas de dados Conhecimentos de Linguagem de Programação em R e SQL Conhecimento de ferramenta de BI Inglês nível avançado para leitura. Principais atribuições: Análise dos resultados quantitativos e qualitativos Definição de plano amostral para estudos Desenvolvimento validação calibração e atualização de modelos preditivos Elaboração de relatórios dashboards e análise de indicadores Elaboração de apresentação para os diferentes níveis de gestão da organização. Local de trabalho: NiteróiSalário + Benefícios: PS+PO+ VT+ TR+ PP+ SVCLT 44 horas semanais,Confidencial,27/05/2019
v1929146,Consultor de Risco Operacional,Belo Horizonte,Salário a combinar,1,2019-08-12,Pleno,ATRIBUIÇÕES: Gerar relatórios gerenciais para a alta administração Gerar as informações rotineiras requisitadas Garantir a qualidade das bases de dados disponibilizados Efetuar os estudos solicitados pela alta administração Analisar os riscos não financeiros dos novos produtos/modalidades de novos processos organizacionais e os impactos das mudanças da legislação Efetuar projeções de perdas operacionais socioambientais e cibeméticas. REQUISITOS: Formação superior na área de exatas (Economia Estatística Ciências atuariais Contabilidade Administração Engenharia etc) Domínio na matemática financeira Estatística mercado financeiro produtos bancários Pacote Office Excel Avançado Experiência em gerenciamento de riscos não financeiros controles internos e auditoria.,Grupo SELPE,24/07/2019
v1918393,Bolsista Programa Inova Talentos - IEL / CNPq,Osasco,Salário a combinar,5,2019-08-12,Sênior,Mestres e Doutores em: Matemática Aplicada Estatística e áreas afinsComo utilizar métodos analíticos para gerar vantagem competitiva em uma organização inserida em um ambiente altamente competitivo Conhecimento técnico: Capacitado em técnicas e ferramentas para o tratamento de grande volumes de dados. Ferramentas Estatística (SAS SQL R SPSS Stata)Carga horária de acordo com o plano de atividades acordado com o Tutor do Projeto. Duração: 12 meses. Valor da bolsa: R$3.00000 para MESTRES com no máximo 5 (cinco) anos de titulação.R$4.50000 para DOUTORES com no máximo 5 (cinco) anos de titulação.  Local: Osasco SP,IEL /SP - Inova Talentos,Há 5 dias
v1939154,Analista de Informações Gerenciais Jr,São Paulo,Salário a combinar,1,2019-08-12,Júnior/Trainee,ATIVIDADES E RESPONSABILIDADES Atendimento a requisitos de faturamento e reconhecimento de receita Auxílio ao desenvolvimento e implementação de testes na cadeia de receita Análise e diagnósticos das inconsistências encontradas Elaboração de indicadores de monitoramento da receita Auxiliar na elaboração de solicitações de auditoria e projetos conforme necessário Efetuar análises e estudos utilizando ferramentas estatísticas Gerar e analisar indicadores da área transformando dados para auxiliar na decisões de negócios. FORMAÇÃO ACADÊMICA NECESSÁRIAEnsino Superior em Contabilidade Administração Economia Estatística ou áreas correlatas.CONHECIMENTOS ESPECÍFICOSConhecimento em Pacote Office intermediário e SQL/SAS básico.HORÁRIO DE TRABALHO Segunda a Sextafeira.LOCAL DE ATUAÇÃOSão Paulo/SP.,Kroton Educacional,Hoje
v1924653,Analista de Planejamento,São Paulo,Salário a combinar,1,2019-08-12,Sênior,Especialista responsável pela definição e criação de controles dashboards relatórios e análise de dados em contas médicas. Necessário: Superior em ciência da computação estatísticas ou áreas similares com forte visão analítica a de logica sobre dados.,Luandre,16/07/2019
v1930224,Analista de Assistência ao Cliente,Belo Horizonte,Salário a combinar,1,2019-08-12,Pleno,ATRIBUIÇÕES: Responsável pelo planejamento e monitoramento das informações incluindo criação de reports de resultados visando uma gestão eficaz dos indicadores da Assistência a Clientes Desenvolver e aprimorar os relatórios de controles para tomadas de decisão Criar dashboards com visão 360 da base dos indicadores principais Suportar a criação e monitoramento de metas Implantar novos reports de resultado integrados à estratégia de MIS (Management Information System) e Núcleo de Planejamento do ASCLI Propor e monitorar os KPI´s de atendimento ao cliente (TMA ABS TO Volumetria Produtividade por HC Ocorrências de pane) Planejar e organizar as análises: semanal mensal trimestral e anual Participar da estratégia para aumentar a performance com base no cenário de chamadas e ocorrências (qualitativo e quantitativo) Acompanhar o financeiro da área (custos fixos e variáveis) e buscar oportunidades para ganhos em eficiência Estruturar ações de melhoria em parceria com as áreas internas (Financeiro Administrativo Agências etc) Realizar o mapeamento de processos para redesenho de sistemas.REQUISITOS: Experiência em análise financeira estatística criação de dashboards e apresentações de resultado. Superior em Engenharia estatística ou áreas afins Excel avançado (manipular confeccionar e automatizar rotinas) Conhecimento em SQL Conhecimento em Mekko Graphics Estatística / Matemática financeira Apresentações executivas no power point Inglês avançado BI (manutenção e geração de dados) Conhecimento em operações de call center ou relacionamento com o cliente,Grupo SELPE,25/07/2019
v1925174,Supervisor de Engenharia de Processos,Não informado,R$ 9.000 a R$ 9.100,1,2019-08-12,Supervisão/Coordenação,Supervisor de Engenharia de ProcessosRequisitos:Formação: Superior em Engenharia Mecânica / Elétrica / Mecatrônica/ ProduçãoInglês AvançadoVivência no ramo industrialPrincipais Responsabilidades:Projetar modificar e instalar layout a fim de atender as necessidades do Cliente.Elaborar e atualizar documentação de processo (Folha de processo fluxo de processo PFMA e etc)Coordenar a elaboração da FMEA de processo para novos processos/ produtos por meio de reuniões multifuncionais e manuais de FMEA e realizar monitoramento para redução dos NPR’S Próativo e reativo através do MOS.Coletar dados da produção para elaborar análises estatísticas (Cp Cpk Pp Ppk) por meio de ferramentas estatísticas. Horário de Trabalho: A combinarTipo de Oportunidade: EfetivaSalário + Benefícios compatíveis ao mercado.Local de Trabalho: Região Vale do Paraíba SP,Adecco,16/07/2019
v1939283,Pesquisador,Iracemápolis,Salário a combinar,1,2019-08-12,Júnior/Trainee,O que irei fazerPlanejar implementar e conduzir ensaios de pesquisa e desenvolvimento de fertilizantes de estimulantes e de produtos biológicos em campo casa de vegetação e/ou laboratório dentro e fora do centro de pesquisa gerando resultados e relatórios que auxiliam na tomada de decisão sobre o desenvolvimento do produto de nutrição vegetal fisiológicos e biológicos.Formação: Engenharia Agronômica ou AgronomiaMestrado na área de nutrição vegetal fisiologia de plantas bioquímica de plantas ou fitotecnia. Desejável doutorado na área de nutrição vegetal fisiologia de plantas bioquímica de plantas ou fitotecnia.Experiência comprovada em desenvolvimento de pesquisa agrícola com amplo conhecimento em experimentação agrícola. Conhecimento em estatística.Conhecimento desejável do mercado de fertilizantes foliares e especiais. Experiência com pesquisa a campo na cultura do milho e/ou soja.Informática: Pacote Office programas de estatística (ex. Minitab) Idioma: Inglês avançadoLocal de trabalho: Iracemápolis / SP,Confidencial,Hoje
v1928448,Analista Administrativo Pleno,Rio de Janeiro,R$ 3.000 a R$ 3.500,1,2019-08-12,Pleno,Requisitos: Cursos Superior em Economia Estatística ou áreas correlatasVivência profissional com Excel e emissão de relatórios estratégicos da área.Demandas: Controle da Segurança EmpresarialElaboração de relatórios periódicosConsolidação de dadosControle e atualização da base de dadosOrientação ás áreas. Informar pretensão salarial.,Confidencial,23/07/2019
